NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
RentalLeasing,82,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,0,2460,18835.0,No
RentalLeasing,12,2,Existing,2,2,Urban,Yes,100000,50000,0,0,0.5,0,360,16735.0,No
RentalLeasing,300,3,Existing,0,0,Urban,No,675000,506250,0,1,0.75,0,9000,25375.0,No
RentalLeasing,84,35,Existing,0,0,Unknown,No,100000,90000,0,0,0.9,0,2520,15334.0,No
RentalLeasing,120,5,Existing,0,5,Urban,Unknown,200000,150000,0,0,0.75,0,3600,19975.0,No
RentalLeasing,60,3,New,0,3,Urban,Unknown,130000,65000,1,0,0.5,0,1800,18205.0,No
RentalLeasing,129,3,Existing,0,3,Urban,Unknown,410000,307500,0,0,0.75,0,3870,20337.0,Yes
RentalLeasing,84,7,Existing,2,7,Urban,Unknown,50000,25000,0,0,0.5,0,2520,18925.0,No
RealEstateServices,84,1,Existing,1,1,Urban,Unknown,35000,17500,0,0,0.5,0,2520,18956.0,No
RealEstateServices,300,7,Existing,4,3,Urban,Unknown,403700,302775,0,1,0.75,0,9000,25436.0,No
RealEstateServices,87,1,New,0,0,Urban,Unknown,100000,85000,1,0,0.85,0,2610,19015.0,Yes
RentalLeasing,24,3,Existing,3,3,Urban,Yes,100000,50000,0,0,0.5,0,720,17156.0,No
RealEstateServices,300,5,Existing,5,10,Urban,Unknown,640000,480000,0,1,0.75,0,9000,25375.0,No
RealEstateLessors,38,2,Existing,1,3,Urban,Yes,40000,20000,0,0,0.5,1,1140,17576.0,Yes
RentalLeasing,60,6,Existing,0,0,Unknown,No,100000,90000,0,0,0.9,0,1800,14614.0,No
RentalLeasing,120,2,New,12,2,Urban,Unknown,131000,111350,1,0,0.85,0,3600,20005.0,No
RentalLeasing,36,1,Existing,0,1,Urban,Yes,45000,22500,0,0,0.5,0,1080,17485.0,No
RealEstateServices,270,6,New,0,0,Rural,No,336000,252000,1,1,0.75,0,8100,24595.0,No
RealEstateLessors,240,5,Existing,4,5,Urban,Unknown,186000,186000,0,1,1.0,0,7200,23683.0,No
RentalLeasing,60,2,Existing,2,4,Rural,Unknown,60000,30000,0,0,0.5,0,1800,18205.0,No
RealEstateServices,300,8,Existing,4,8,Urban,Unknown,652000,489000,0,1,0.75,0,9000,25405.0,No
RentalLeasing,84,1,Existing,0,1,Rural,Unknown,175000,131250,0,0,0.75,0,2520,18956.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,0,2520,18987.0,No
RealEstateServices,240,10,Existing,5,0,Urban,Unknown,239000,239000,0,1,1.0,0,7200,24047.0,No
RentalLeasing,60,9,Existing,1,1,Urban,Unknown,100000,50000,0,0,0.5,0,1800,18267.0,No
RealEstateServices,240,12,Existing,8,0,Urban,Unknown,1300000,1300000,0,1,1.0,0,7200,24656.0,No
RealEstateServices,240,1,Existing,2,0,Urban,Unknown,169000,169000,0,1,1.0,0,7200,23711.0,No
RentalLeasing,240,70,Existing,9,14,Unknown,No,456000,456000,0,1,1.0,0,7200,20484.0,No
RentalLeasing,84,1,Existing,1,1,Urban,Unknown,5000,4250,0,0,0.85,0,2520,18956.0,No
RentalLeasing,84,5,Existing,0,0,Unknown,No,100000,90000,0,0,0.9,0,2520,15515.0,No
RealEstateServices,240,195,Existing,20,0,Urban,Unknown,412000,412000,0,1,1.0,0,7200,23711.0,No
RealEstateServices,300,3,Existing,0,3,Urban,Unknown,549000,411750,0,1,0.75,0,9000,25436.0,No
RentalLeasing,59,2,Existing,2,2,Urban,Yes,50000,25000,0,0,0.5,0,1770,18265.0,No
RealEstateLessors,84,1,Existing,0,0,Unknown,No,63000,56700,0,0,0.9,0,2520,15515.0,No
RealEstateLessors,300,2,Existing,0,2,Urban,Unknown,1440000,1080000,0,1,0.75,0,9000,25436.0,No
RealEstateServices,240,535,Existing,0,535,Urban,Unknown,549000,549000,0,1,1.0,0,7200,23739.0,No
RentalLeasing,82,9,Existing,1,10,Urban,Yes,100000,50000,0,0,0.5,0,2460,18927.0,No
RentalLeasing,300,20,Existing,0,0,Unknown,No,244836,183627,0,1,0.75,0,9000,22087.0,No
RentalLeasing,120,15,Existing,0,0,Unknown,No,221164,187989,0,0,0.849998191,0,3600,16687.0,No
RentalLeasing,300,3,Existing,0,0,Unknown,Unknown,156000,109200,0,1,0.7,0,9000,21995.0,No
RentalLeasing,8,4,Existing,4,4,Urban,Unknown,100000,50000,0,0,0.5,0,240,16766.0,Yes
RealEstateServices,84,4,Existing,0,0,Urban,Yes,20000,10000,0,0,0.5,0,2520,19137.0,No
RealEstateServices,300,15,Existing,1,14,Urban,Unknown,639000,479250,0,1,0.75,0,9000,25467.0,No
RealEstateServices,84,5,Existing,0,0,Rural,Unknown,100000,85000,0,0,0.85,0,2520,19015.0,No
RentalLeasing,120,2,Existing,0,0,Urban,No,253000,189750,0,0,0.75,0,3600,20126.0,No
RentalLeasing,84,3,Existing,0,0,Unknown,No,96000,86400,0,0,0.9,0,2520,15515.0,No
RealEstateServices,300,2,Existing,1,3,Urban,Unknown,178000,133500,0,1,0.75,0,9000,25556.0,No
RealEstateServices,84,1,New,0,0,Urban,Yes,10000,5000,1,0,0.5,0,2520,18987.0,No
RentalLeasing,84,8,New,0,0,Unknown,No,50000,45000,1,0,0.9,0,2520,15515.0,No
RentalLeasing,300,6,Existing,0,0,Unknown,No,185000,138750,0,1,0.75,0,9000,22087.0,No
RealEstateLessors,240,13,Existing,9,4,Unknown,No,105000,105000,0,1,1.0,0,7200,20449.0,No
RealEstateServices,240,220,Existing,1,220,Urban,Unknown,667000,667000,0,1,1.0,0,7200,24166.0,No
RentalLeasing,36,2,Existing,2,2,Urban,Unknown,50000,25000,0,0,0.5,1,1080,17547.0,No
RentalLeasing,86,2,New,0,0,Unknown,No,75000,67500,1,0,0.9,0,2580,15667.0,No
RealEstateServices,219,2,New,2,0,Urban,Unknown,704000,528000,1,0,0.75,0,6570,23096.0,Yes
RealEstateServices,240,5,Existing,7,0,Urban,Unknown,388000,388000,0,1,1.0,0,7200,24012.0,No
RealEstateServices,120,8,Existing,3,11,Urban,Unknown,218300,163725,0,0,0.75,0,3600,20095.0,No
RealEstateServices,240,5,Existing,1,0,Urban,Unknown,388000,388000,0,1,1.0,0,7200,24194.0,No
RentalLeasing,84,5,Existing,0,0,Unknown,No,30000,27000,0,0,0.9,0,2520,15607.0,No
RealEstateServices,240,15,Existing,5,0,Urban,Unknown,435000,435000,0,1,1.0,0,7200,23802.0,No
RentalLeasing,84,11,Existing,0,11,Urban,Unknown,400000,300000,0,0,0.75,0,2520,19015.0,No
RealEstateServices,84,3,New,2,5,Urban,Yes,17000,8500,1,0,0.5,0,2520,19015.0,No
RentalLeasing,52,3,New,0,0,Urban,Unknown,85000,72250,1,0,0.85,0,1560,18116.0,Yes
Other,120,13,Existing,0,0,Unknown,No,100000,90000,0,0,0.9,0,3600,16687.0,No
RentalLeasing,84,1,New,0,0,Urban,Unknown,50000,42500,1,0,0.85,0,2520,19046.0,No
RealEstateServices,300,7,Existing,0,7,Urban,Unknown,227000,170250,0,1,0.75,0,9000,25495.0,No
RealEstateServices,28,1,Existing,1,2,Urban,Yes,35000,17500,0,0,0.5,0,840,17335.0,Yes
RentalLeasing,60,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,0,1800,18387.0,No
RentalLeasing,120,1,New,0,0,Unknown,Unknown,100000,70000,1,0,0.7,0,3600,16687.0,No
RentalLeasing,288,3,Existing,0,0,Unknown,No,336500,252375,0,1,0.75,0,8640,21819.0,No
RealEstateServices,300,2,Existing,1,2,Urban,Unknown,321000,240750,0,1,0.75,0,9000,25526.0,No
RealEstateServices,240,140,Existing,75,0,Urban,Unknown,1512000,1512000,0,1,1.0,0,7200,23893.0,No
RentalLeasing,84,2,Existing,0,0,Unknown,No,25000,22500,0,0,0.9,0,2520,15789.0,No
RentalLeasing,240,16,Existing,6,0,Urban,Unknown,1257000,1257000,0,1,1.0,0,7200,23921.0,No
RealEstateServices,84,1,Existing,0,0,Urban,Yes,50000,25000,0,0,0.5,0,2520,19745.0,No
RealEstateServices,263,2,Existing,0,2,Urban,Unknown,675000,506250,0,1,0.75,0,7890,24416.0,Yes
RealEstateServices,31,10,Existing,0,0,Urban,Yes,20000,10000,0,0,0.5,0,930,17456.0,Yes
RentalLeasing,84,7,New,0,0,Unknown,No,31833,25466,1,0,0.799987434,0,2520,15699.0,No
RentalLeasing,240,3,Existing,1,3,Urban,Unknown,238000,238000,0,1,1.0,0,7200,23767.0,No
RentalLeasing,84,8,New,0,0,Unknown,No,119500,89625,1,0,0.75,0,2520,15699.0,No
RealEstateServices,240,27,Existing,12,0,Urban,Unknown,519000,519000,0,1,1.0,0,7200,24411.0,No
RealEstateServices,84,2,Existing,0,0,Urban,Yes,17000,8500,0,0,0.5,0,2520,19046.0,No
RentalLeasing,84,50,Existing,10,60,Urban,Unknown,250000,125000,0,0,0.5,0,2520,19076.0,No
RealEstateServices,267,1,Existing,2,1,Urban,Unknown,589000,441750,0,1,0.75,0,8010,24566.0,No
RealEstateLessors,240,120,Existing,20,0,Rural,Unknown,1999000,1999000,0,1,1.0,0,7200,24075.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,60000,30000,0,0,0.5,0,2520,19076.0,No
RentalLeasing,111,3,Existing,0,0,Urban,No,1525000,1143750,0,0,0.75,0,3330,19886.0,Yes
RealEstateServices,240,22,Existing,3,22,Urban,Unknown,711000,711000,0,1,1.0,0,7200,24383.0,No
RentalLeasing,66,4,New,0,0,Unknown,No,37000,29600,1,0,0.8,0,1980,15159.0,Yes
RealEstateServices,240,450,Existing,100,0,Urban,Unknown,593000,593000,0,1,1.0,0,7200,23865.0,No
RealEstateServices,240,13,Existing,11,0,Urban,Unknown,325000,325000,0,1,1.0,0,7200,23865.0,No
RealEstateServices,240,40,Existing,5,0,Urban,Unknown,1330000,1330000,0,1,1.0,0,7200,24166.0,No
RealEstateServices,84,3,Existing,0,3,Urban,Yes,25000,12500,0,0,0.5,0,2520,19168.0,No
RealEstateServices,12,1,New,2,1,Urban,Yes,25000,12500,1,0,0.5,0,360,16916.0,No
RentalLeasing,85,4,Existing,0,0,Unknown,No,18000,14400,0,0,0.8,0,2550,15729.0,No
RealEstateServices,240,327,Existing,20,327,Urban,Unknown,1027000,1027000,0,1,1.0,0,7200,24012.0,No
RealEstateServices,240,75,Existing,0,1,Urban,Unknown,1476000,1476000,0,1,1.0,0,7200,24103.0,No
RealEstateLessors,240,1,Existing,0,1,Urban,Unknown,144000,144000,0,1,1.0,0,7200,23865.0,No
RentalLeasing,120,2,New,6,2,Urban,Unknown,750000,286777,1,0,0.382369333,0,3600,20187.0,No
RentalLeasing,300,10,Existing,0,10,Urban,Unknown,297500,223125,0,1,0.75,0,9000,25587.0,No
RealEstateServices,240,10,Existing,10,0,Urban,Unknown,931000,931000,0,1,1.0,0,7200,23893.0,No
RealEstateServices,84,8,Existing,0,8,Urban,Yes,100000,50000,0,0,0.5,0,2520,19168.0,No
RentalLeasing,60,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,0,1800,18387.0,No
RentalLeasing,18,1,New,0,0,Urban,Yes,5000,2500,1,0,0.5,0,540,17431.0,Yes
RentalLeasing,60,2,Existing,0,2,Urban,Unknown,78000,39000,0,0,0.5,0,1800,18387.0,No
RealEstateServices,300,11,Existing,5,11,Urban,Unknown,962900,722175,0,1,0.75,0,9000,25587.0,No
RealEstateServices,240,6,Existing,10,0,Urban,Unknown,93000,93000,0,1,1.0,0,7200,23956.0,No
RentalLeasing,240,14,Existing,12,0,Urban,Unknown,853000,853000,0,1,1.0,0,7200,23865.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,10000,5000,0,0,0.5,0,2520,19107.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,15000,7500,0,0,0.5,0,2520,19168.0,No
RealEstateServices,240,45,Existing,16,0,Urban,Unknown,752000,752000,0,1,1.0,0,7200,24229.0,No
RealEstateServices,300,20,Existing,8,20,Urban,Unknown,2000000,1500000,0,1,0.75,0,9000,25648.0,No
RentalLeasing,12,2,Existing,0,2,Urban,Yes,76000,38000,0,0,0.5,0,360,17281.0,No
RealEstateServices,240,35,Existing,10,0,Rural,Unknown,179000,179000,0,1,1.0,0,7200,24103.0,No
RentalLeasing,300,5,Existing,0,5,Urban,Unknown,600000,450000,0,1,0.75,0,9000,25617.0,No
RealEstateServices,19,12,Existing,10,12,Urban,Yes,100000,50000,0,0,0.5,0,570,17187.0,Yes
RealEstateServices,3,2,Existing,10,2,Urban,Unknown,10000,8500,0,0,0.85,0,90,16707.0,Yes
RealEstateServices,240,50,Existing,20,0,Rural,Unknown,833000,833000,0,1,1.0,0,7200,25083.0,No
RentalLeasing,38,5,Existing,2,5,Urban,Yes,85000,42500,0,0,0.5,0,1140,18122.0,Yes
Other,123,1,Existing,0,0,Unknown,No,300000,225000,0,0,0.75,0,3690,17112.0,No
RealEstateServices,120,2,New,2,2,Urban,Unknown,770000,577500,1,0,0.75,0,3600,20248.0,No
RealEstateLessors,168,7,Existing,1,8,Rural,Unknown,595000,446250,0,0,0.75,0,5040,21688.0,No
RealEstateServices,120,50,New,50,50,Urban,Unknown,300000,225000,1,0,0.75,0,3600,20491.0,No
RealEstateServices,14,3,New,0,3,Rural,Yes,100000,50000,1,0,0.5,0,420,17068.0,No
RealEstateServices,84,6,Existing,0,6,Urban,Yes,35000,17500,0,0,0.5,0,2520,19806.0,No
RealEstateServices,290,17,Existing,0,17,Urban,Unknown,70000,59500,0,1,0.85,0,8700,25621.0,No
RentalLeasing,110,1,New,9,1,Urban,Unknown,360100,270075,1,0,0.75,0,3300,20040.0,Yes
RealEstateServices,84,1,Existing,0,0,Urban,Yes,30000,15000,0,0,0.5,0,2520,19168.0,No
RentalLeasing,120,21,Existing,0,21,Urban,Unknown,371000,278250,0,0,0.75,0,3600,20279.0,No
RentalLeasing,240,70,Existing,20,50,Unknown,No,990000,990000,0,1,1.0,0,7200,20729.0,No
RentalLeasing,71,1,Existing,0,1,Urban,Yes,15000,7500,0,0,0.5,0,2130,19174.0,No
RealEstateServices,240,19,Existing,35,19,Urban,Unknown,988000,988000,0,1,1.0,0,7200,23865.0,No
RealEstateServices,53,5,New,0,0,Rural,Unknown,150000,127500,1,0,0.85,0,1590,18269.0,Yes
RealEstateServices,240,2,Existing,2,0,Urban,Unknown,228000,228000,0,1,1.0,0,7200,23956.0,No
RealEstateServices,220,9,Existing,0,0,Urban,No,1147500,860625,0,0,0.75,0,6600,23279.0,No
RealEstateServices,1,2,Existing,0,0,Urban,Yes,45000,22500,0,0,0.5,0,30,16678.0,Yes
RentalLeasing,240,40,Existing,6,0,Urban,Unknown,659000,659000,0,1,1.0,0,7200,23956.0,No
RentalLeasing,84,2,Existing,1,2,Urban,Yes,35000,17500,0,0,0.5,0,2520,20172.0,No
RentalLeasing,84,6,Existing,0,0,Unknown,No,100000,80000,0,0,0.8,0,2520,15789.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,15000,7500,0,0,0.5,0,2520,19229.0,No
RealEstateServices,28,5,Existing,1,5,Urban,Yes,25000,12500,0,0,0.5,1,840,17519.0,Yes
RealEstateServices,300,1,Existing,1,1,Urban,Unknown,679000,509250,0,1,0.75,0,9000,25679.0,No
RealEstateServices,300,7,Existing,6,7,Urban,Unknown,378000,283500,0,1,0.75,0,9000,25679.0,No
RealEstateServices,240,13,Existing,12,13,Rural,Unknown,427000,427000,0,1,1.0,0,7200,24502.0,No
RealEstateServices,240,57,Existing,15,0,Urban,Unknown,1059000,1059000,0,1,1.0,0,7200,24194.0,No
RentalLeasing,240,22,Existing,28,0,Urban,Unknown,1350000,1350000,0,1,1.0,0,7200,24383.0,No
RealEstateServices,300,21,Existing,0,21,Urban,Unknown,790000,592500,0,1,0.75,0,9000,25679.0,No
RealEstateServices,240,5,New,3,0,Urban,Unknown,221000,221000,1,1,1.0,0,7200,23956.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,35000,17500,0,0,0.5,0,2520,19411.0,No
RealEstateServices,12,7,Existing,0,7,Urban,Yes,100000,50000,0,0,0.5,0,360,17069.0,No
RentalLeasing,84,4,Existing,0,4,Urban,Yes,50000,25000,0,0,0.5,0,2520,19260.0,No
RealEstateServices,84,1,Existing,1,2,Rural,Unknown,264000,198000,0,0,0.75,0,2520,19229.0,No
RentalLeasing,240,6,Existing,2,4,Unknown,No,157000,157000,0,1,1.0,0,7200,20694.0,No
RentalLeasing,5,5,Existing,0,5,Urban,Yes,95000,47500,0,0,0.5,0,150,16859.0,Yes
RealEstateServices,25,1,New,0,1,Urban,Yes,25000,12500,1,0,0.5,0,750,17459.0,Yes
RentalLeasing,84,2,Existing,0,2,Rural,Yes,10000,5000,0,0,0.5,0,2520,19352.0,No
RealEstateServices,9,4,Existing,1,5,Urban,Yes,55000,27500,0,0,0.5,0,270,16979.0,Yes
RealEstateServices,12,2,Existing,2,10,Urban,Yes,350000,175000,0,0,0.5,0,360,17220.0,No
RealEstateServices,25,7,Existing,4,11,Urban,Unknown,100000,50000,0,0,0.5,0,750,17459.0,Yes
RealEstateServices,1,6,Existing,4,6,Urban,Yes,30000,15000,0,0,0.5,0,30,17012.0,Yes
RealEstateServices,240,11,Existing,9,0,Urban,Unknown,433000,433000,0,1,1.0,0,7200,24103.0,No
RealEstateServices,300,8,New,0,8,Urban,Unknown,658500,493875,1,1,0.75,0,9000,25801.0,No
RealEstateServices,23,4,Existing,0,4,Rural,Yes,30000,15000,0,0,0.5,1,690,17672.0,Yes
RealEstateServices,250,1,Existing,0,1,Urban,Unknown,604000,453000,0,1,0.75,0,7500,24209.0,No
RealEstateServices,240,650,Existing,30,0,Urban,Unknown,235000,235000,0,1,1.0,0,7200,24166.0,No
RealEstateServices,227,9,New,13,9,Urban,Unknown,950000,712500,1,0,0.75,0,6810,23550.0,Yes
RentalLeasing,120,12,Existing,0,0,Urban,No,247000,185250,0,0,0.75,0,3600,20370.0,No
RealEstateServices,95,9,New,0,9,Rural,Unknown,360000,270000,1,0,0.75,0,2850,19682.0,Yes
RealEstateServices,84,2,Existing,0,2,Urban,Yes,50000,25000,0,0,0.5,0,2520,20172.0,No
RentalLeasing,300,5,Existing,0,0,Unknown,Unknown,512000,384000,0,1,0.75,0,9000,22422.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,75000,37500,0,0,0.5,0,2520,19290.0,No
RealEstateServices,96,35,Existing,0,0,Urban,Unknown,125000,106250,0,0,0.85,0,2880,19681.0,No
RealEstateServices,272,2,Existing,2,2,Urban,Unknown,550800,413100,0,1,0.75,0,8160,24900.0,Yes
RealEstateServices,240,13,Existing,10,0,Urban,Unknown,286000,286000,0,1,1.0,0,7200,23984.0,No
RealEstateServices,240,2,Existing,1,0,Urban,Unknown,372000,372000,0,1,1.0,0,7200,24012.0,No
RentalLeasing,91,4,Existing,4,4,Urban,Unknown,300000,225000,0,0,0.75,0,2730,19470.0,Yes
RentalLeasing,240,11,Existing,5,0,Urban,Unknown,330000,330000,0,1,1.0,0,7200,24103.0,No
RealEstateLessors,260,2,New,2,4,Urban,No,1073000,804750,1,1,0.75,0,7800,24540.0,Yes
RentalLeasing,300,8,Existing,0,8,Urban,Unknown,820000,615000,0,1,0.75,0,9000,25770.0,No
RealEstateServices,240,88,Existing,50,88,Urban,Unknown,1046000,1046000,0,1,1.0,0,7200,24530.0,No
RealEstateServices,240,15,Existing,25,15,Urban,Unknown,912000,912000,0,1,1.0,0,7200,24138.0,No
RealEstateServices,240,5,Existing,65,0,Urban,Unknown,1152000,1152000,0,1,1.0,0,7200,24138.0,No
RealEstateServices,240,1,New,20,0,Urban,Unknown,271000,271000,1,1,1.0,0,7200,24103.0,No
RentalLeasing,60,2,Existing,0,2,Urban,Unknown,80000,40000,0,0,0.5,0,1800,18540.0,No
RealEstateServices,55,5,New,0,0,Urban,Yes,15000,7500,1,0,0.5,0,1650,18390.0,Yes
RentalLeasing,84,5,Existing,0,4,Urban,Unknown,100000,50000,0,0,0.5,0,2520,19290.0,Yes
RealEstateServices,84,2,Existing,0,2,Rural,Unknown,150000,127500,0,0,0.85,0,2520,19290.0,No
RentalLeasing,84,30,Existing,0,0,Unknown,Unknown,200000,150000,0,0,0.75,0,2520,16185.0,No
RealEstateServices,240,3,Existing,9,0,Urban,Unknown,338000,338000,0,1,1.0,0,7200,24530.0,No
RealEstateServices,240,11,Existing,11,11,Urban,Unknown,441000,441000,0,1,1.0,0,7200,24257.0,No
RentalLeasing,84,3,Existing,0,3,Urban,Unknown,150000,75000,0,0,0.5,0,2520,19290.0,No
RentalLeasing,240,5,Existing,0,0,Unknown,Unknown,261900,196425,0,1,0.75,0,7200,20469.0,No
RealEstateServices,30,4,Existing,0,4,Urban,Yes,15000,7500,0,0,0.5,1,900,17670.0,Yes
RealEstateLessors,300,14,Existing,0,0,Urban,No,502200,376650,0,1,0.75,0,9000,25770.0,No
RealEstateServices,248,3,Existing,0,3,Urban,Unknown,370800,278100,0,1,0.75,0,7440,24210.0,No
RealEstateServices,300,4,Existing,0,4,Urban,Unknown,697500,523125,0,1,0.75,0,9000,25770.0,No
RealEstateServices,84,10,Existing,0,10,Urban,Yes,15000,7500,0,0,0.5,0,2520,19533.0,No
RealEstateServices,84,1,Existing,1,1,Rural,Yes,30000,15000,0,0,0.5,0,2520,19290.0,No
RentalLeasing,300,5,Existing,0,5,Urban,Unknown,832500,624375,0,1,0.75,0,9000,25801.0,No
RentalLeasing,56,2,Existing,1,2,Rural,Yes,30000,15000,0,0,0.5,0,1680,18450.0,Yes
RealEstateServices,240,9,Existing,4,9,Urban,Unknown,152000,152000,0,1,1.0,0,7200,24047.0,No
RealEstateServices,300,1,New,0,0,Urban,No,511700,383775,1,1,0.75,0,9000,25801.0,No
RealEstateServices,120,3,Existing,0,3,Urban,Unknown,1050000,787500,0,0,0.75,0,3600,20401.0,No
RealEstateServices,84,1,New,0,1,Urban,Yes,25000,12500,1,0,0.5,0,2520,19321.0,No
RealEstateServices,60,12,Existing,0,12,Urban,Yes,172500,86250,0,0,0.5,0,1800,18601.0,No
RealEstateServices,38,1,Existing,0,1,Urban,Yes,30000,15000,0,0,0.5,1,1140,17941.0,Yes
RentalLeasing,84,2,Existing,0,0,Unknown,Unknown,30000,21000,0,0,0.7,0,2520,15881.0,No
RentalLeasing,82,3,Existing,3,3,Urban,Unknown,78000,39000,0,0,0.5,0,2460,19292.0,No
RentalLeasing,90,15,Existing,0,0,Unknown,Unknown,855000,641250,0,0,0.75,0,2700,16273.0,No
RentalLeasing,120,6,New,0,0,Unknown,Unknown,65000,52000,1,0,0.8,0,3600,17022.0,No
RentalLeasing,96,9,Existing,0,0,Unknown,No,75000,60000,0,0,0.8,0,2880,16302.0,No
RealEstateServices,240,2,Existing,2,0,Urban,Unknown,134000,134000,0,1,1.0,0,7200,24075.0,No
RealEstateServices,230,3,Existing,2,3,Urban,Unknown,650000,487500,0,0,0.75,0,6900,23701.0,Yes
RentalLeasing,120,4,Existing,0,0,Unknown,Unknown,172000,129000,0,0,0.75,0,3600,17053.0,No
RentalLeasing,84,10,Existing,5,10,Urban,Unknown,257000,192750,0,0,0.75,0,2520,19352.0,No
RealEstateServices,84,3,Existing,0,0,Urban,Yes,50000,25000,0,0,0.5,0,2520,19352.0,No
RealEstateServices,60,1,Existing,0,1,Urban,Yes,10000,5000,0,0,0.5,0,1800,18997.0,No
RealEstateServices,240,20,Existing,10,0,Urban,Unknown,1343000,1343000,0,1,1.0,0,7200,24103.0,No
RealEstateServices,240,12,Existing,1,0,Urban,Unknown,541000,541000,0,1,1.0,0,7200,24103.0,No
RealEstateServices,28,3,New,1,3,Rural,Yes,20000,10000,1,0,0.5,1,840,17641.0,Yes
RentalLeasing,74,7,New,0,0,Urban,No,207000,155250,1,0,0.75,0,2220,19080.0,Yes
RealEstateServices,180,21,Existing,0,21,Urban,Unknown,150000,127500,0,0,0.85,0,5400,22232.0,No
RentalLeasing,240,23,Existing,17,0,Urban,Unknown,576000,576000,0,1,1.0,0,7200,24138.0,No
RentalLeasing,60,6,Existing,2,8,Urban,Unknown,40000,20000,0,0,0.5,0,1800,18632.0,No
RentalLeasing,84,6,Existing,2,8,Urban,Yes,10000,5000,0,0,0.5,0,2520,19352.0,No
RealEstateServices,53,44,Existing,18,44,Urban,Yes,50000,25000,0,0,0.5,0,1590,18422.0,Yes
RealEstateServices,47,1,Existing,0,1,Urban,Yes,40000,20000,0,0,0.5,0,1410,18910.0,Yes
RealEstateServices,84,1,New,0,1,Urban,Unknown,15000,12750,1,0,0.85,0,2520,19352.0,No
RentalLeasing,120,2,Existing,0,0,Unknown,No,94000,75200,0,0,0.8,0,3600,17114.0,No
RealEstateServices,240,4,Existing,2,0,Urban,Unknown,444000,444000,0,1,1.0,0,7200,24103.0,No
RealEstateServices,60,2,Existing,0,2,Urban,Unknown,100000,50000,0,0,0.5,0,1800,18691.0,No
RentalLeasing,84,10,Existing,0,10,Urban,Yes,25000,12500,0,0,0.5,0,2520,19380.0,No
RentalLeasing,59,8,New,3,11,Urban,Unknown,1000000,750000,1,0,0.75,0,1770,18602.0,Yes
RealEstateServices,204,1,Existing,3,4,Urban,Unknown,240000,180000,0,0,0.75,0,6120,22952.0,Yes
RealEstateServices,36,5,Existing,5,10,Urban,Unknown,60000,30000,0,0,0.5,1,1080,17912.0,Yes
RealEstateServices,240,6,New,4,6,Urban,Unknown,1435000,1435000,1,1,1.0,0,7200,24103.0,No
RealEstateServices,276,10,Existing,8,2,Urban,Unknown,1215000,704700,0,1,0.58,0,8280,25112.0,No
RealEstateServices,80,1,Existing,2,3,Urban,Yes,95000,47500,0,0,0.5,0,2400,19352.0,No
RentalLeasing,60,1,Existing,0,1,Urban,Yes,30000,15000,0,0,0.5,0,1800,18844.0,No
RealEstateServices,240,4,Existing,4,0,Urban,Unknown,357000,357000,0,1,1.0,0,7200,24166.0,No
RealEstateServices,48,2,New,0,2,Rural,Yes,23500,11750,1,0,0.5,0,1440,18272.0,Yes
RentalLeasing,49,1,Existing,4,5,Urban,Yes,15000,7500,0,0,0.5,0,1470,18302.0,Yes
RentalLeasing,84,10,Existing,0,0,Unknown,No,500000,375000,0,0,0.75,0,2520,16065.0,No
RentalLeasing,300,2,Existing,0,0,Unknown,Unknown,175000,131250,0,1,0.75,0,9000,22483.0,No
RentalLeasing,210,2,Existing,0,0,Unknown,Unknown,64000,48000,0,0,0.75,0,6300,19783.0,No
RealEstateServices,42,1,Existing,0,1,Urban,Unknown,25000,21250,0,0,0.85,0,1260,18120.0,Yes
RealEstateServices,84,25,Existing,25,25,Urban,Unknown,350000,262500,0,0,0.75,0,2520,19380.0,No
RentalLeasing,84,1,New,0,0,Unknown,No,50000,40000,1,0,0.8,0,2520,16065.0,No
RentalLeasing,84,14,Existing,0,14,Rural,Yes,20000,10000,0,0,0.5,0,2520,19380.0,No
RentalLeasing,84,2,Existing,0,2,Rural,Yes,21000,10500,0,0,0.5,0,2520,19441.0,No
RentalLeasing,300,1,Existing,0,0,Unknown,Unknown,200000,150000,0,1,0.75,0,9000,22573.0,No
RealEstateServices,45,1,Existing,0,1,Urban,Yes,15000,7500,0,0,0.5,0,1350,18210.0,Yes
RealEstateServices,32,2,New,0,2,Rural,Yes,30000,15000,1,0,0.5,1,960,17820.0,Yes
RealEstateServices,54,2,New,0,0,Urban,Yes,10000,5000,1,0,0.5,0,1620,18511.0,Yes
RealEstateServices,84,3,Existing,0,3,Urban,Yes,100000,50000,0,0,0.5,0,2520,19411.0,No
